"namedLocation","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","nlcdClass","eventID","plotType","plotID","subplotID","boutNumber","targetTaxaPresent","taxonID","scientificName","taxonRank","family","nativeStatusCode","identificationQualifier","morphospeciesID","samplingImpractical","samplingImpracticalRemarks","biophysicalCriteria","publicationDate","release","year","totalSampledArea"
"MLBS_001.basePlot.div","D07","MLBS",37.3607,-80.524992,"WGS84",20.17,1310.9,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_001","40_10_1",1,"Y","PRSE2","Prunus serotina Ehrh.","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_001.basePlot.div","D07","MLBS",37.3607,-80.524992,"WGS84",20.17,1310.9,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_001","41_10_4",1,"Y","POBI2","Polygonatum biflorum (Walter) Elliott","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_001.basePlot.div","D07","MLBS",37.3607,-80.524992,"WGS84",20.17,1310.9,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_001","41_10_4",1,"Y","OCAC","Oclemena acuminata (Michx.) Greene","species","Asteraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_001.basePlot.div","D07","MLBS",37.3607,-80.524992,"WGS84",20.17,1310.9,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_001","31_10_1",1,"Y","DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species","Dryopteridaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_001.basePlot.div","D07","MLBS",37.3607,-80.524992,"WGS84",20.17,1310.9,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_001","32_10_4",1,"Y","RUAL","Rubus allegheniensis Porter","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_001.basePlot.div","D07","MLBS",37.3607,-80.524992,"WGS84",20.17,1310.9,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_001","32_10_4",1,"Y","DICHA2","Dichanthelium sp.","genus","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_001.basePlot.div","D07","MLBS",37.3607,-80.524992,"WGS84",20.17,1310.9,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_001","40_10_3",1,"Y","DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species","Dryopteridaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_001.basePlot.div","D07","MLBS",37.3607,-80.524992,"WGS84",20.17,1310.9,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_001","32_10_2",1,"Y","BEAL2","Betula alleghaniensis Britton","species","Betulaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_001.basePlot.div","D07","MLBS",37.3607,-80.524992,"WGS84",20.17,1310.9,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_001","41_10_4",1,"Y","QURU","Quercus rubra L.","species","Fagaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_001.basePlot.div","D07","MLBS",37.3607,-80.524992,"WGS84",20.17,1310.9,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_001","40_10_1",1,"Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_001.basePlot.div","D07","MLBS",37.3607,-80.524992,"WGS84",20.17,1310.9,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_001","31_10_1",1,"Y","BROMU","Bromus sp.","genus","Poaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_001.basePlot.div","D07","MLBS",37.3607,-80.524992,"WGS84",20.17,1310.9,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_001","32_10_2",1,"Y","DICHA2","Dichanthelium sp.","genus","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_001.basePlot.div","D07","MLBS",37.3607,-80.524992,"WGS84",20.17,1310.9,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_001","32_10_4",1,"Y","BEAL2","Betula alleghaniensis Britton","species","Betulaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_001.basePlot.div","D07","MLBS",37.3607,-80.524992,"WGS84",20.17,1310.9,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_001","31_10_1",1,"Y","DACO","Danthonia compressa Austin","species","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_001.basePlot.div","D07","MLBS",37.3607,-80.524992,"WGS84",20.17,1310.9,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_001","41_10_4",1,"Y","GAUR2","Galax urceolata (Poir.) Brummitt","species","Diapensiaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_001.basePlot.div","D07","MLBS",37.3607,-80.524992,"WGS84",20.17,1310.9,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_001","32_10_2",1,"Y","RUAL","Rubus allegheniensis Porter","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_001.basePlot.div","D07","MLBS",37.3607,-80.524992,"WGS84",20.17,1310.9,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_001","41_10_4",1,"Y","VAAN","Vaccinium angustifolium Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_001.basePlot.div","D07","MLBS",37.3607,-80.524992,"WGS84",20.17,1310.9,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_001","40_10_3",1,"Y","BRER2","Brachyelytrum erectum (Schreb. ex Spreng.) P. Beauv.","species","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","32_10_4",1,"Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","40_10_1",1,"Y","MEVI","Medeola virginiana L.","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","40_10_3",1,"Y","ILMO","Ilex montana Torr. & A. Gray ex A. Gray","species","Aquifoliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","40_10_1",1,"Y","OSCI","Osmunda cinnamomea L.","species","Osmundaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","32_10_2",1,"Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","41_10_4",1,"Y","AGPE","Agrostis perennans (Walter) Tuck.","species","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","41_10_4",1,"Y","UVPU2","Uvularia puberula Michx.","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","32_10_2",1,"Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","31_10_1",1,"Y","OSCI","Osmunda cinnamomea L.","species","Osmundaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","40_10_1",1,"Y","GAUR2","Galax urceolata (Poir.) Brummitt","species","Diapensiaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","32_10_2",1,"Y","ACPE","Acer pensylvanicum L.","species","Aceraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","32_10_4",1,"Y","ACPE","Acer pensylvanicum L.","species","Aceraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","32_10_2",1,"Y","VIOLA","Viola sp.","genus","Violaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","32_10_4",1,"Y","ILMO","Ilex montana Torr. & A. Gray ex A. Gray","species","Aquifoliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","31_10_1",1,"Y","BEAL2","Betula alleghaniensis Britton","species","Betulaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","40_10_1",1,"Y","DIVI4","Dioscorea villosa L.","species","Dioscoreaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","32_10_2",1,"Y","DACO","Danthonia compressa Austin","species","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","40_10_3",1,"Y","DIVI4","Dioscorea villosa L.","species","Dioscoreaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","31_10_1",1,"Y","ACPE","Acer pensylvanicum L.","species","Aceraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","31_10_1",1,"Y","OCAC","Oclemena acuminata (Michx.) Greene","species","Asteraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","32_10_4",1,"Y","MEPI2","Menziesia pilosa (Michx. ex Lam.) Juss. ex Pers.","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","32_10_4",1,"Y","UVPU2","Uvularia puberula Michx.","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","40_10_1",1,"Y","DILA8","Dichanthelium latifolium (L.) Gould & C.A. Clark","species","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","40_10_3",1,"Y","MACA4","Maianthemum canadense Desf.","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","40_10_1",1,"Y","VAAN","Vaccinium angustifolium Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","32_10_4",1,"Y","LUZUL","Luzula sp.","genus","Juncaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","32_10_4",1,"Y","MAAC","Magnolia acuminata (L.) L.","species","Magnoliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","40_10_1",1,"Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","40_10_1",1,"Y","DEFLF","Deschampsia flexuosa (L.) Trin. var. flexuosa","variety","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","32_10_2",1,"Y","LUZUL","Luzula sp.","genus","Juncaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","40_10_3",1,"Y","POPU4","Polygonatum pubescens (Willd.) Pursh","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","41_10_4",1,"Y","ACPE","Acer pensylvanicum L.","species","Aceraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","41_10_4",1,"Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","40_10_3",1,"Y","UVPU2","Uvularia puberula Michx.","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","32_10_4",1,"Y","QURU","Quercus rubra L.","species","Fagaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","40_10_1",1,"Y","TSCA","Tsuga canadensis (L.) Carrière","species","Pinaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","40_10_1",1,"Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","32_10_4",1,"Y","DIVI4","Dioscorea villosa L.","species","Dioscoreaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","40_10_3",1,"Y","NYSY","Nyssa sylvatica Marshall","species","Cornaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","40_10_1",1,"Y","AMMU","Amianthium muscitoxicum (Walter) A. Gray","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","41_10_4",1,"Y","RUAL","Rubus allegheniensis Porter","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","40_10_3",1,"Y","MAAC","Magnolia acuminata (L.) L.","species","Magnoliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","32_10_4",1,"Y","MOUN3","Monotropa uniflora L.","species","Monotropaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","31_10_1",1,"Y","VAAN","Vaccinium angustifolium Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","41_10_4",1,"Y","VIOLA","Viola sp.","genus","Violaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","31_10_1",1,"Y","HAVI4","Hamamelis virginiana L.","species","Hamamelidaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_002.basePlot.div","D07","MLBS",37.372058,-80.524252,"WGS84",20.23,1178.5,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_002","32_10_2",1,"Y","HAVI4","Hamamelis virginiana L.","species","Hamamelidaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T104408Z","RELEASE-2025","2023",10
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","31_10_1",1,"Y","DILA8","Dichanthelium latifolium (L.) Gould & C.A. Clark","species","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_005.basePlot.div","D07","MLBS",37.363106,-80.521589,"WGS84",20.16,1266.8,0.3,"deciduousForest","MLBS.1.2023","distributed","MLBS_005","41_10_4",1,"Y","ACRU","Acer rubrum L.","species","Aceraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","40_10_1",1,"Y","DIVI4","Dioscorea villosa L.","species","Dioscoreaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_011.basePlot.div","D07","MLBS",37.359448,-80.521143,"WGS84",20.13,1286.3,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_011","32_10_2",1,"Y","DILA8","Dichanthelium latifolium (L.) Gould & C.A. Clark","species","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_011.basePlot.div","D07","MLBS",37.359448,-80.521143,"WGS84",20.13,1286.3,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_011","40_10_1",1,"Y","DIVI4","Dioscorea villosa L.","species","Dioscoreaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
